"w1","wp","freq"
"tonight","gonna",1
"tonight","good",24
"tonight","helping",7
"tonight","hope",1
"tonight","hopefully",10
"tonight","i",95
"tonight","im",64
"tonight","in",78
"tonight","is",128
"tonight","jennifer",17
"tonight","looking",40
"tonight","m",36
"tonight","maybe",3
"tonight","means",22
"tonight","new",1
"tonight","now",48
"tonightohh","the",1
"tonight","on",53
"tonight","only",4
"tonight","packed",22
"tonight","pm",48
"tonight","predicting",5
"tonights","dear",1
"tonight","see",46
"tonights","event",9
"tonights","game",62
"tonight","should",1
"tonight","so",87
"tonights","show",3
"tonight","the",69
"tonight","thursday",31
"tonight","to",2
"tonight","too",10
"tonight","uci",2
"tonight","university",1
"tonight","very",21
"tonight","was",53
"tonight","we",64
"tonight","will",54
"to","nikki",44
"tonite","she",2
"to","nitland",3
"to","nixon",49
"to","no",51
"ton","of",50
"to","noone",17
"to","normandy",2
"to","northeast",35
"to","not",183
"to","note",12
"to","nothing",37
"to","notice",120
"to","notion",3
"to","nottingham",32
"to","now",24
"to","nowhere",52
"tons","of",125
"tonto","an",1
"to","nuala",34
"to","nudge",39
"to","number",1
"to","ny",52
"tony","blair",15
"tony","for",25
"tony","gwynn",35
"tony","hellerman",1
"tony","la",1
"tony","mcquay",3
"tony","meyer",38
"tonym","nowtrainingcouk",38
"tony","moran",6
"tony","scheffler",28
"tonys","day",6
"too","after",37
"too","aggressive",23
"too","albert",52
"too","also",70
"too","am",56
"too","and",134
"too","arent",1
"too","at",1
"too","awesome",4
"too","bad",124
"too","badly",9
"to","obama",46
"too","because",31
"too","big",1
"to","obstructing",26
"to","obtain",61
"too","busy",103
"too","but",21
"too","cahalan",3
"too","caught",48
"to","occupy",4
"to","occur",18
"too","cheap",4
"too","clearly",4
"too","close",33
"too","common",30
"to","octuplets",38
"too","darn",25
"too","deep",56
"too","defeated",4
"too","excited",22
"too","expensive",2
"to","of",39
"too","familiar",1
"too","fantastic",3
"too","far",56
"too","fast",127
"too","featuring",15
"too","felt",43
"to","off",19
"to","offenses",1
"to","offer",177
"to","office",8
"to","offset",39
"too","freaking",3
"too","from",54
"too","funny",3
"too","furniture",14
"too","good",54
"too","goodhearted",3
"too","great",42
"too","guys",3
"too","hard",4
"too","have",39
"too","heartbroken",24
"too","heteronormative",2
"too","high",53
"too","hot",23
"too","how",25
"too","i",188
"too","if",24
"to","oil",21
"too","ill",27
"too","important",45
"too","intro",6
"too","inyourface",1
"too","ironic",10
"too","john",14
"too","judgmental",12
"to","ok",29
"took","a",214
"took","advantage",7
"took","an",51
"took","boxes",48
"took","cass",24
"took","down",4
"took","earlier",18
"took","easter",19
"took","everything",47
"took","folic",19
"took","from",2
"took","great",15
"took","her",42
"took","him",60
"took","himi",2
"too","kind",63
"took","into",1
"took","issue",23
"took","it",1
"took","krista",1
"took","less",4
"took","matthews",31
"took","me",152
"took","minutes",21
"took","months",39
"took","my",66
"took","no",1
"took","off",19
"took","offense",2
"took","one",17
"took","over",22
"took","part",76
"took","safety",1
"took","seau",36
"took","six",4
"took","some",33
"took","spine",13
"took","the",192
"took","them",34
"took","these",40
"took","this",15
"took","thursday",19
"took","title",48
"took","to",44
"took","two",14
"took","until",3
"took","us",3
"took","violin",1
"took","what",22
"tool","and",1
"too","late",114
"too","lazy",38
"toolbox","and",2
"to","older",3
"to","ole",17
"tool","for",2
"too","like",15
"tool","like",34
"too","lol",105
"too","long",165
"too","loud",31
"too","loves",16
"too","low",15
"tools","and",11
"tools","available",13
"tools","edelweiss",1
"tools","must",4
"tools","she",2
"tools","that",43
"tool","there",31
"tool","to",46
"tool","while",18
"too","malleable",17
"too","many",187
"too","maybe",12
"too","mention",10
"toomer","the",32
"too","mn",10
"too","much",600
"toomuchhappening","with",47
"too","muffled",21
"to","on",42
"too","narrow",2
"to","one",43
"too","negative",1
"to","ones",36
"to","online",36
"to","only",4
"too","north",46
"too","not",4
"too","of",60
"too","often",43
"too","old",4
"too","overly",21
"to","open",192
"to","operate",36
"too","perfect",31
"too","please",22
"too","pliable",4
"too","poor",20
"too","proud",4
"too","quickly",35
"to","or",9
"to","orbit",12
"to","order",45
"to","oregon",42
"to","organize",16
"to","oriental",6
"to","orlando",9
"to","ornaments",3
"too","rt",20
"too","scared",3
"too","seriousi",6
"too","shabby",1
"too","she",35
"too","simplistic",28
"too","sis",18
"too","slow",62
"too","sly",17
"too","small",28
"too","so",144
"too","soft",1
"too","south",46
"too","strong",63
"too","sushilike",21
"too","sweet",63
"too","tall",34
"toot","away",17
"too","text",12
"too","thanks",11
"too","thats",32
"toothbrushes","from",2
"toothbrush","speaking",2
"toothbrush","with",2
"too","the",50
"tooth","easter",5
"to","other",68
"to","others",58
"to","otherwise",1
"too","they",49
"too","theyre",38
"toothpaste","on",1
"toothpaste","preserve",2
"too","tight",13
"too","tiredd",58
"too","trendy",1
"too","tshirty",17
"tootsie","roll",10
"tootsie","was",24
"too","tweeting",1
"too","ugly",12
"to","ounce",2
"too","uncomfortable",30
"too","uptight",1
"to","our",333
"to","ourself",14
"to","ourselves",61
"to","outside",26
"to","over",38
"to","overlook",3
"to","overmow",1
"to","oversee",26
"too","vulnerable",8
"too","we",37
"too","well",18
"too","were",25
"too","what",34
"too","whingeing",1
"toowill","send",32
"to","own",2
"too","work",6
"too","worried",40
"to","ows",2
"too","yielding",4
"too","you",12
"too","young",57
"to","ozzy",1
"to","p",60
"to","pablo",4
"to","pac",15
"to","pace",10
"to","pack",55
"to","pad",1
"to","paint",3
"to","paired",2
"top","allowing",14
"to","pamper",33
"to","pan",15
"top","and",16
"to","pandora",2
"to","panelists",14
"to","paper",46
"to","paraphrase",60
"to","paris",9
"to","park",1
"to","participate",118
"to","particular",5
"to","partner",34
"to","parts",1
"to","party",40
"to","pass",115
"to","paterno",42
"to","patrick",1
"to","pattern",41
"to","paw",5
"to","pay",443
"to","paying",10
"to","payment",47
"top","brightly",8
"top","choice",2
"top","competition",1
"top","corner",39
"top","down",2
"to","pedal",6
"top","edge",10
"to","peeling",14
"to","peer",8
"to","peices",1
"topeka","unofficially",14
"to","penalty",1
"to","pencil",1
"to","penetrate",20
"to","pennsylvania",15
"to","people",63
"to","per",40
"to","percent",325
"to","perfect",7
"to","perform",90
"to","periodically",39
"to","perk",44
"to","perpetuate",9
"to","personalize",57
"to","personally",14
"to","petitioners",26
"top","favorite",3
"top","finishes",30
"top","finnish",33
"top","five",12
"top","for",32
"top","gigs",30
"top","goes",38
"top","growth",34
"top","half",17
"top","heres",12
"to","phoenix",1
"to","phone",3
"topical","will",1
"topic","and",4
"topice","leadership",6
"topic","for",71
"topic","how",22
"topic","include",22
"topic","is",1
"to","pick",356
"topic","of",42
"topic","on",38
"topics","cooking",26
"topics","food",36
"topics","lee",2
"topics","ranging",25
"topics","such",14
"topic","was",1
"to","piece",1
"to","pinchhit",15
"top","include",6
"top","income",34
"to","pinpoint",14
"top","insurance",14
"top","internet",5
"to","pioneer",57
"to","piracy",66
"top","is",13
"to","pit",33
"top","it",54
"to","pittsburgh",1
"top","just",44
"to","place",147
"to","plan",90
"to","plant",34
"to","plants",18
"to","plastic",37
"to","plaxico",32
"to","play",783
"to","pleas",19
"to","please",2
"toplease","help",11
"top","left",24
"to","pluck",12
"to","plug",9
"to","ply",6
"to","pm",280
"top","makes",32
"top","mccanns",37
"top","model",8
"top","moments",41
"top","nice",3
"top","notch",17
"topnotch","hong",13
"topnotch","psychiatrist",31
"topnotch","training",7
"to","podcast",78
"top","of",316
"top","off",18
"topofthe","line",19
"top","ohio",17
"to","point",63
"to","points",16
"to","poison",10
"to","police",34
"to","policies",26
"to","political",2
"to","pollinate",33
"to","ponder",1
"to","pondicherry",36
"to","pop",14
"to","pope",11
"to","popes",11
"top","or",22
"to","porcupine",29
"to","portland",23
"to","positively",1
"to","post",141
"to","pounds",2
"to","pour",24
"to","power",7
"top","panel",1
"topped","it",30
"topped","out",6
"topped","wall",2
"topped","with",54
"top","people",23
"topping","can",2
"topping","for",34
"topping","my",25
"topping","out",40
"top","players",38
"toppled","longtime",6
"top","priority",25
"topps","now",6
"to","practice",163
"toprated","juniorcollege",28
"to","premier",1
"to","prepare",5
"to","prescribe",4
"to","present",68
"to","preserve",32
"to","president",6
"to","pressure",30
"to","pretend",86
"to","prevail",2
"to","prevent",240
"to","prioritize",3
"to","prison",17
"to","private",5
"to","probe",8
"to","problems",42
"to","proceed",13
"to","process",72
"to","produce",67
"to","professional",10
"to","programme",26
"top","roll",53
"top","rolls",34
"to","prom",21
"to","prominence",44
"to","promise",2
"to","promote",140
"to","properly",69
"to","property",28
"to","prose",1
"to","prospective",2
"to","protect",207
"to","protest",9
"to","prove",128
"to","provide",159
"tops","and",2
"tops","as",1
"top","schools",34
"top","selling",72
"to","pseudoadulthood",6
"top","shelf",6
"topshop","event",44
"top","simply",26
"tops","out",30
"top","spread",14
"tops","the",1
"top","students",27
"top","survey",26
"top","talent",3
"top","target",29
"top","tax",34
"top","ten",1
"top","the",71
"top","three",36
"top","tier",4
"to","ptown",49
"to","public",3
"to","publicize",19
"to","publish",28
"to","pull",132
"to","pullback",43
"to","pump",58
"to","punch",6
"top","up",38
"to","purchase",129
"to","pursue",40
"top","us",1
"to","push",82
"to","put",527
"top","vineyard",10
"top","will",18
"top","wine",3
"top","would",19
"to","qualify",54
"to","quality",46
"to","quantities",35
"to","querysharkblogspotcom",1
"to","question",40
"to","quickly",11
"to","quinnipiacs",7
"to","quit",98
"to","quiting",14
"to","quiz",28
"to","rabbits",4
"to","race",86
"to","raffle",53
"to","rafis",6
"to","raid",14
"to","raines",3
"to","rainsoaked",21
"to","raise",158
"to","raised",7
"to","rally",25
"to","randi",65
"to","random",4
"torch","and",1
"torches","including",43
"torch","from",1
"torch","in",28
"torch","those",59
"to","reach",117
"to","react",21
"to","read",281
"to","reading",48
"to","readthink",60
"to","reagan",11
"to","realise",43
"to","realistically",19
"to","realize",39
"to","really",20
"to","reap",4
"to","rebound",22
"to","rebrand",22
"to","rebuild",70
"to","recall",21
"to","recapture",4
"to","receive",58
"to","recognize",3
"to","reconstruct",1
"to","record",4
"to","records",1
"to","recover",95
"to","recovery",7
"to","recruit",27
"to","recruiting",24
"to","recurlyjs",52
"to","redefine",9
"to","redevelop",1
"to","redmonds",14
"to","reduce",204
"to","reemail",55
"to","refer",1
"to","reference",20
"to","reflect",37
"to","refuse",15
"to","regret",16
"to","regulate",8
"to","regulations",8
"to","relax",34
"to","release",54
"to","relieve",19
"to","relive",23
"to","relocate",33
"to","rely",6
"to","remain",1
"to","remember",109
"to","remind",43
"to","remodel",29
"to","remote",37
"to","remove",102
"to","removing",18
"to","renovate",42
"to","rent",10
"tore","off",31
"to","reopen",16
"to","repair",47
"to","repeat",47
"to","replace",154
"to","report",49
"to","represent",58
"to","request",70
"to","require",18
"to","rerelease",6
"to","rescue",11
"to","research",17
"to","reside",9
"to","residents",18
"to","resign",18
"to","resist",1
"to","resolve",9
"to","respond",46
"to","rest",13
"to","restaurants",8
"to","restore",63
"to","restrain",60
"to","restrict",1
"to","restructure",17
"to","result",20
"to","results",36
"to","resume",1
"to","retail",19
"to","retain",9
"to","retake",2
"to","retaliation",30
"to","retire",1
"to","retirement",38
"to","retreat",42
"to","retrieve",76
"to","return",138
"to","revalue",8
"to","revamp",3
"to","reveal",131
"to","review",106
"to","revisit",49
"to","revive",3
"to","revolutionize",2
"to","revolve",4
"to","rhetorical",25
"to","richard",13
"to","rid",15
"to","ride",66
"tories","and",9
"tories","themselves",9
"to","right",53
"to","rightcenter",28
"tori","jacques",44
"to","ring",47
"to","rinse",2
"to","rise",15
"to","risk",18
"to","rival",36
"tornadoes","and",14
"tornado","in",18
"torn","apart",29
"torn","between",44
"torn","down",23
"torn","i",1
"torn","left",36
"torn","meniscus",2
"torn","to",5
"to","roam",1
"to","rob",10
"to","robert",20
"to","rock",9
"to","rockabilly",28
"to","rocket",11
"to","roger",1
"to","roll",4
"to","rome",43
"toronto","blue",38
"toronto","doesnt",31
"toronto","game",31
"toronto","just",31
"toronto","launched",3
"toronto","on",34
"toronto","seattle",1
"torontos","finest",3
"toronto","the",62
"to","root",38
"to","rose",4
"to","roth",11
"to","rouse",4
"to","route",6
"torrid","deserts",34
"torrisimokwa","of",31
"torso","is",3
"torte","with",1
"tortillas","being",1
"tortillas","dressed",21
"tortilla","slather",53
"tortillasleave","the",36
"tortoise","goriri",47
"tortorella","wont",6
"tortured","night",26
"tortured","the",29
"tort","you",25
"to","rub",37
"to","rubblinest",10
"to","ruin",28
"to","rule",13
"to","run",337
"to","running",36
"to","rush",1
"to","russell",35
"to","sack",1
"to","safetec",57
"to","salvage",37
"to","salve",9
"to","sample",22
"to","sampling",10
"to","samsungs",19
"to","san",199
"to","santorum",9
"to","sarah",3
"to","satiate",25
"to","saturday",7
"to","saturdays",65
"to","save",150
"to","say",1103
"to","saying",42
"to","scan",24
"to","scene",4
"to","schedule",29
"to","scheduling",6
"to","schizophrenia",28
"to","schnucks",7
"to","school",151
"toschool","im",2
"to","science",12
"to","score",95
"to","scour",16
"to","scramble",2
"to","scrap",1
"to","scream",5
"to","search",29
"to","sears",10
"to","seaton",3
"to","seats",62
"to","seattle",20
"to","second",21
"to","secure",1
"to","see",2444
"to","seeing",35
"to","seek",115
"to","seize",1
"to","select",1
"to","self",38
"to","sell",282
"to","send",289
"to","sensitisation",27
"to","serve",115
"to","service",8
"to","serving",34
"to","set",143
"to","settle",75
"to","seven",1
"to","sf",38
"to","sfgly",2
"to","shame",11
"to","share",368
"to","sharks",3
"to","she",33
"to","sheathe",1
"to","shed",7
"to","shell",15
"to","shield",1
"to","shine",11
"to","shiver",4
"to","shock",2
"tosho","funniest",10
"to","shooters",9
"to","shop",122
"to","shortage",14
"to","shoulder",1
"to","shout",54
"to","shove",19
"to","show",537
"to","showcase",36
"to","showing",40
"to","shows",32
"tosh","practical",12
"to","shreds",5
"to","shriek",31
"to","shut",62
"to","side",5
"to","siemens",5
"to","sign",56
"to","signal",37
"to","silently",19
"to","sing",46
"to","sit",83
"to","six",4
"to","sixyear",27
"to","size",41
"to","skiers",4
"to","skillet",31
"to","skip",10
"to","sleep",467
"to","sliced",3
"to","slide",56
"to","slipshods",3
"to","slot",22
"to","slowing",27
"to","small",3
"to","smaller",13
"to","smash",33
"to","smile",42
"to","smith",1
"to","smooth",1
"to","smuggle",5
"to","snap",95
"to","snub",13
"to","so",136
"to","soar",51
"to","social",5
"to","society",89
"to","soften",37
"to","solidify",16
"to","solve",59
"to","some",146
"to","somehow",38
"to","someone",34
"to","something",52
"to","somewhere",37
"to","son",6
"to","sort",33
"to","sound",30
"to","soundview",3
"to","sources",9
"to","south",3
"to","southeast",45
"to","southeastern",35
"to","southend",30
"to","spanish",9
"to","speak",156
"to","speaker",1
"to","specifically",4
"to","spectators",35
"to","speculate",11
"to","speed",6
"to","spell",11
"to","spend",309
"to","spending",4
"to","spill",14
"to","split",17
"to","spoil",55
"to","sponsor",48
"to","spot",2
"to","spotlight",2
"to","spout",21
"to","spread",82
"to","spring",4
"toss","a",16
"toss","and",14
"tossed","it",17
"tossed","that",3
"tossed","these",26
"tossing","a",7
"tossing","in",3
"tossing","once",16
"toss","out",44
"toss","your",3
"to","st",23
"to","stamp",33
"to","stand",67
"to","standingroomonly",7
"to","stanford",31
"to","staples",17
"to","stare",44
"to","start",510
"to","starve",22
"to","state",43
"to","states",5
"to","stay",372
"to","stc",3
"to","steal",79
"to","steam",1
"to","steamcook",3
